2026-07-29 08:37:12.994 INFO  [restartedMain] c.m.editorial.EditorialApplication - Starting EditorialApplication using Java 21.0.2 with PID 25412 (C:\Users\2506598\Desktop\mediahub-integrated-repo\MediaHub-Integrated\editorial\target\classes started by 2506598 in C:\Users\2506598\Desktop\mediahub-integrated-repo\MediaHub-Integrated\editorial)
2026-07-29 10:21:00.035 WARN  [restartedMain] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'deferringLoadBalancerInterceptor' of type [org.springframework.cloud.client.loadbalancer.DeferringLoadBalancerInterceptor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [lbRestClientPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2026-07-29 10:21:00.065 WARN  [restartedMain] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). The currently created BeanPostProcessor [loadBalancerWebClientBuilderBeanPostProcessor] is declared through a non-static factory method on that class; consider declaring it as static instead.
2026-07-29 10:21:00.090 WARN  [restartedMain] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [loadBalancerWebClientBuilderBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2026-07-29 10:21:00.118 WARN  [restartedMain] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'reactorDeferringLoadBalancerExchangeFilterFunction' of type [org.springframework.cloud.client.loadbalancer.reactive.DeferringLoadBalancerExchangeFilterFunction] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [loadBalancerWebClientBuilderBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2026-07-29 10:21:01.955 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 9097 (http)
2026-07-29 10:21:02.029 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9097"]
2026-07-29 10:21:02.079 INFO  [restartedMain] o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-07-29 10:21:02.120 INFO  [restartedMain] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.30]
2026-07-29 10:21:02.415 INFO  [restartedMain] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2026-07-29 10:21:02.423 INFO  [restartedMain] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 13328 ms
2026-07-29 10:21:03.816 DEBUG [restartedMain] c.m.editorial.security.JwtFilter - Filter 'jwtFilter' configured for use
2026-07-29 10:21:05.123 INFO  [restartedMain] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-07-29 10:21:05.439 INFO  [restartedMain] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.3.Final
2026-07-29 10:21:05.577 INFO  [restartedMain] o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-07-29 10:21:06.798 INFO  [restartedMain] o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-07-29 10:21:06.927 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2026-07-29 10:21:08.227 INFO  [restartedMain] com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@6088238
2026-07-29 10:21:08.249 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2026-07-29 10:21:11.316 INFO  [restartedMain] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-07-29 10:21:11.502 INFO  [restartedMain] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-07-29 10:21:14.260 INFO  [restartedMain] c.m.e.c.Resilience4jCircuitBreakerConfig - Circuit Breaker added: externalServiceBreaker
2026-07-29 10:21:14.564 WARN  [restartedMain] o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-07-29 10:21:14.753 WARN  [restartedMain] o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: a773a88c-1a9f-4d4c-928f-6faec3b8982e

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2026-07-29 10:21:14.806 INFO  [restartedMain] o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name inMemoryUserDetailsManager
2026-07-29 10:21:16.945 INFO  [restartedMain] o.s.b.a.e.web.EndpointLinksResolver - Exposing 5 endpoints beneath base path '/actuator'
2026-07-29 10:21:20.451 WARN  [restartedMain] o.s.b.d.a.OptionalLiveReloadServer - Unable to start LiveReload server
2026-07-29 10:21:20.808 INFO  [restartedMain] o.s.c.n.e.c.DiscoveryClientOptionalArgsConfiguration - Eureka HTTP Client uses RestTemplate.
2026-07-29 10:21:21.260 WARN  [restartedMain] o.s.c.l.c.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger - Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2026-07-29 10:21:21.478 INFO  [restartedMain] o.s.c.n.eureka.InstanceInfoFactory - Setting initial instance status as: STARTING
2026-07-29 10:21:21.588 INFO  [restartedMain] c.netflix.discovery.DiscoveryClient - Initializing Eureka in region us-east-1
2026-07-29 10:21:21.611 INFO  [restartedMain] c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2026-07-29 10:21:21.653 INFO  [restartedMain] c.netflix.discovery.DiscoveryClient - Disable delta property : false
2026-07-29 10:21:21.667 INFO  [restartedMain] c.netflix.discovery.DiscoveryClient - Single vip registry refresh property : null
2026-07-29 10:21:21.671 INFO  [restartedMain] c.netflix.discovery.DiscoveryClient - Force full registry fetch : false
2026-07-29 10:21:21.672 INFO  [restartedMain] c.netflix.discovery.DiscoveryClient - Application is null : false
2026-07-29 10:21:21.676 INFO  [restartedMain] c.netflix.discovery.DiscoveryClient - Registered Applications size is zero : true
2026-07-29 10:21:21.677 INFO  [restartedMain] c.netflix.discovery.DiscoveryClient - Application version is -1: true
2026-07-29 10:21:21.678 INFO  [restartedMain] c.netflix.discovery.DiscoveryClient - Getting all instance registry info from the eureka server
2026-07-29 10:21:22.580 INFO  [restartedMain] c.netflix.discovery.DiscoveryClient - The response status is 200
2026-07-29 10:21:22.585 INFO  [restartedMain] c.netflix.discovery.DiscoveryClient - Starting heartbeat executor: renew interval is: 10
2026-07-29 10:21:22.591 INFO  [restartedMain] c.n.discovery.InstanceInfoReplicator - InstanceInfoReplicator onDemand update allowed rate per min is 4
2026-07-29 10:21:22.597 INFO  [restartedMain] c.netflix.discovery.DiscoveryClient - Discovery Client initialized at timestamp 1785300682595 with initial instances count: 1
2026-07-29 10:21:22.652 INFO  [restartedMain] o.s.c.n.e.s.EurekaServiceRegistry - Registering application MEDIAHUB-EDITORIAL with eureka with status UP
2026-07-29 10:21:22.655 INFO  [restartedMain] c.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1785300682655, current=UP, previous=STARTING]
2026-07-29 10:21:22.662 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9097"]
2026-07-29 10:21:22.662 INFO  [DiscoveryClient-InstanceInfoReplicator-%d] c.netflix.discovery.DiscoveryClient - DiscoveryClient_MEDIAHUB-EDITORIAL/LTIN708477.cts.com:mediahub-editorial:9097: registering service...
2026-07-29 10:21:22.783 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 9097 (http) with context path '/'
2026-07-29 10:21:22.792 INFO  [restartedMain] o.s.c.n.e.s.EurekaAutoServiceRegistration - Updating port to 9097
2026-07-29 10:21:22.831 INFO  [DiscoveryClient-InstanceInfoReplicator-%d] c.netflix.discovery.DiscoveryClient - DiscoveryClient_MEDIAHUB-EDITORIAL/LTIN708477.cts.com:mediahub-editorial:9097 - registration status: 204
2026-07-29 10:21:22.879 INFO  [restartedMain] c.m.editorial.EditorialApplication - Started EditorialApplication in 39.076 seconds (process running for 41.479)
2026-07-29 10:21:22.979 INFO  [restartedMain] c.m.editorial.EditorialApplication - EditorialApplication started successfully
2026-07-29 10:26:21.694 INFO  [AsyncResolver-bootstrap-executor-%d] c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2026-07-29 10:27:51.552 INFO  [http-nio-9097-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-07-29 10:27:51.552 INFO  [http-nio-9097-exec-1] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-07-29 10:27:51.560 INFO  [http-nio-9097-exec-1] o.s.web.servlet.DispatcherServlet - Completed initialization in 8 ms
2026-07-29 10:27:54.602 WARN  [http-nio-9097-exec-2] o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.http.converter.HttpMessageNotReadableException: Required request body is missing: public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> com.mediahub.editorial.controller.EditorialReviewController.submitReview(com.mediahub.editorial.model.EditorialReview)]
2026-07-29 10:27:55.360 WARN  [reactor-http-nio-2] c.m.e.client.NotificationClient - Failed to send notification: 401 Unauthorized from POST http://localhost:8085/mediaHub/notifications/createNotification/v1.0
2026-07-29 10:27:55.360 ERROR [reactor-http-nio-2] c.m.e.client.NotificationClient - Error sending notification to user 4: 401 Unauthorized from POST http://localhost:8085/mediaHub/notifications/createNotification/v1.0
2026-07-29 10:28:51.873 WARN  [reactor-http-nio-2] c.m.e.client.NotificationClient - Failed to send notification: 401 Unauthorized from POST http://localhost:8085/mediaHub/notifications/createNotification/v1.0
2026-07-29 10:28:51.873 ERROR [reactor-http-nio-2] c.m.e.client.NotificationClient - Error sending notification to user 1: 401 Unauthorized from POST http://localhost:8085/mediaHub/notifications/createNotification/v1.0
2026-07-29 10:28:51.908 WARN  [http-nio-9097-exec-7] o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.http.converter.HttpMessageNotReadableException: Required request body is missing: public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> com.mediahub.editorial.controller.PublicationScheduleController.createSchedule(com.mediahub.editorial.model.PublicationSchedule)]
2026-07-29 10:29:06.657 ERROR [http-nio-9097-exec-6] o.a.c.c.C.[.[.[.[dispatcherServlet] - Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception [Request processing failed: org.springframework.web.reactive.function.client.WebClientResponseException$Unauthorized: 401 Unauthorized from PUT http://localhost:8093/mediahub/contentCatalog/contentAsset/updateContentStatus/101] with root cause
org.springframework.web.reactive.function.client.WebClientResponseException$Unauthorized: 401 Unauthorized from PUT http://localhost:8093/mediahub/contentCatalog/contentAsset/updateContentStatus/101
	at org.springframework.web.reactive.function.client.WebClientResponseException.create(WebClientResponseException.java:322)
	Suppressed: reactor.core.publisher.FluxOnAssembly$OnAssemblyException: 
Error has been observed at the following site(s):
	*__checkpoint ⇢ 401 UNAUTHORIZED from PUT http://localhost:8093/mediahub/contentCatalog/contentAsset/updateContentStatus/101 [DefaultWebClient]
Original Stack Trace:
		at org.springframework.web.reactive.function.client.WebClientResponseException.create(WebClientResponseException.java:322)
		at org.springframework.web.reactive.function.client.DefaultClientResponse.lambda$createException$1(DefaultClientResponse.java:214)
		at reactor.core.publisher.FluxMap$MapSubscriber.onNext(FluxMap.java:106)
		at reactor.core.publisher.FluxOnErrorReturn$ReturnSubscriber.onNext(FluxOnErrorReturn.java:162)
		at reactor.core.publisher.FluxDefaultIfEmpty$DefaultIfEmptySubscriber.onNext(FluxDefaultIfEmpty.java:122)
		at reactor.core.publisher.FluxMapFuseable$MapFuseableSubscriber.onNext(FluxMapFuseable.java:129)
		at reactor.core.publisher.FluxContextWrite$ContextWriteSubscriber.onNext(FluxContextWrite.java:107)
		at reactor.core.publisher.FluxMapFuseable$MapFuseableConditionalSubscriber.onNext(FluxMapFuseable.java:299)
		at reactor.core.publisher.FluxFilterFuseable$FilterFuseableConditionalSubscriber.onNext(FluxFilterFuseable.java:337)
		at reactor.core.publisher.Operators$BaseFluxToMonoOperator.completePossiblyEmpty(Operators.java:2097)
		at reactor.core.publisher.MonoCollect$CollectSubscriber.onComplete(MonoCollect.java:145)
		at reactor.core.publisher.FluxMap$MapSubscriber.onComplete(FluxMap.java:144)
		at reactor.core.publisher.FluxPeek$PeekSubscriber.onComplete(FluxPeek.java:260)
		at reactor.core.publisher.FluxMap$MapSubscriber.onComplete(FluxMap.java:144)
		at reactor.netty.channel.FluxReceive.onInboundComplete(FluxReceive.java:415)
		at reactor.netty.channel.ChannelOperations.onInboundComplete(ChannelOperations.java:445)
		at reactor.netty.channel.ChannelOperations.terminate(ChannelOperations.java:499)
		at reactor.netty.http.client.HttpClientOperations.onInboundNext(HttpClientOperations.java:800)
		at reactor.netty.channel.ChannelOperationsHandler.channelRead(ChannelOperationsHandler.java:115)
		at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:444)
		at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:420)
		at io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:412)
		at io.netty.handler.codec.MessageToMessageDecoder.channelRead(MessageToMessageDecoder.java:103)
		at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:444)
		at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:420)
		at io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:412)
		at io.netty.channel.CombinedChannelDuplexHandler$DelegatingChannelHandlerContext.fireChannelRead(CombinedChannelDuplexHandler.java:436)
		at io.netty.handler.codec.ByteToMessageDecoder.fireChannelRead(ByteToMessageDecoder.java:346)
		at io.netty.handler.codec.ByteToMessageDecoder.channelRead(ByteToMessageDecoder.java:318)
		at io.netty.channel.CombinedChannelDuplexHandler.channelRead(CombinedChannelDuplexHandler.java:251)
		at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:442)
		at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:420)
